objno_deep2,zhelio
12019983,1.0927947889637397
13025410,0.5537120770963504
14039983,0.5053219081968033
13042412,0.6755067624097519
11032508,0.7419046321575344
12012065,0.9616405450881013
13063490,0.3654202259813445
14024221,0.17186616898185397
13010991,0.9836205843682503
11051456,0.8665798854593905
11020672,0.8697064181038872
14100566,0.7862201608925793
13055074,1.170282170605238
12017092,1.133925344810602
12024409,1.0268011712911185
12020984,0.4799485666781698
13058800,0.38902851399346816
14034152,0.3644144446691649
13010107,1.172415319614994
14012143,0.7039628331041279
12012170,0.690828595445316
12005063,0.9633542957456788
11021284,0.6058647308279899
11039610,0.32447410453730485
11040153,1.0102626418714178
11045655,0.8309132177526827
13050238,0.19116676915897995
13017849,0.14518177390885098
13009718,0.5603960377633477
13019294,0.7906302565381159
13018673,0.49346033335979406
12021367,0.7654642181252795
12015681,0.5859343899053291
13059430,1.1401569584703128
12012425,1.2204584323741603
11026246,1.0372974956875571
13003612,0.5495048852300308
11013638,0.9087474232063957
11031881,0.6554519171207702
11007598,0.7632687787835577
12012218,0.7203736416375464
13033207,0.35676912574978303
12008715,0.8459599163540835
13059362,0.24504061535643942
11032332,0.877310037359274
13050287,1.033047958861961
12004417,0.3069174218302066
12020728,0.6755067624097519
13058822,0.5272943547512937
11034074,0.8871833864989285
13003141,0.9551815932578701
11027545,0.8341168202803159
11047036,0.1336669300863429
12016993,0.42748874790602576
13003874,0.6614755228583473
12012167,0.6755067624097519
14022769,0.8745626273947653
14006545,0.7944345004030746
13042722,0.6755067624097519
12029182,0.3904373127376081
12020346,0.5121090396013326
12024459,1.5481342198969643
12012031,0.8311345145893678
14012864,0.6535006262110306
12019627,0.9280229325669076
13018616,0.5018855638612156
12021344,1.0671567311411405
13010509,0.7069153180527735
13101170,0.9993097437567693
12016224,0.6130961065134081
12010897,1.3137375608520814
12019476,0.39999034443280157
12009152,0.8253037204402546
11040071,0.8184515381257784
14100329,0.7424795167734504
14028097,0.5228979459692776
13033517,0.3463236138574536
13063753,0.759274112827351
13004372,1.3768941920637197
12027512,1.0645684977924386
12101131,1.183385907658405
14039520,1.1184969852639794
13063099,0.9868920092118078
14006168,1.0114899990045083
13063594,0.8382226719920929
13033927,0.7337944986380038
11050699,1.3434043246779397
11052102,0.5741291598123626
13012401,1.1834932143517798
11026682,0.5351815274764822
14100307,0.580598643946857
11031998,0.8039547855149913
13019070,0.61140993508911
14016819,0.41986226779241936
14017053,1.0485460739889518
13055236,0.6425901917398363
13019090,1.475095969890371
12024189,0.14987248219813448
12007868,0.3752721112568669
14022599,0.9620803266685369
13050489,0.5805124627841765
13025471,0.2565232533926527
14007118,0.36933039760350606
13003096,0.4079628501572419
12016968,0.2999788845962809
12008562,0.8374439859933911
12012205,1.4125251620127437
12024956,0.6746207362333922
12011463,0.7465710060427604
13043396,0.8550280448879325
13033209,1.2488360022566574
14033011,0.6409757477086249
11034314,0.7595559219351866
14006783,0.9723974361546586
13040217,1.12793678786001
11027767,0.7595559219351866
13003731,1.193330579612678
13019463,0.682090068343791
12016659,0.998817808489327
11046444,0.9906035218254806
13026561,0.8078505195514463
12008005,0.942297759351502
13063584,0.17450680033754157
11030927,0.8367577942214074
13012099,0.40129570512404533
11044540,0.485355252297558
14028101,0.5512101466313744
13012362,1.5345198775302813
11026038,1.0878257631479418
11051146,0.5356480328938473
11052435,0.5268114010163777
13064457,0.3848096485498029
12028801,0.9894523509697603
13003362,0.4572855786306509
12024822,0.32078152781073976
11013240,1.1450079574362833
12020928,0.8972954859250623
14016435,0.9801732962737874
13058168,0.93854067034962
13049357,0.6612893455625336
11007845,0.299817257982793
13012347,0.73260828596202
12007512,0.9200035957959154
11032123,0.30174558656419903
11025663,0.906494122414465
13058748,0.4236741072385846
14100108,0.6159346262914682
11027927,0.5372546347924966
12027520,1.2980005068767615
13043501,0.3166458249078231
12025220,0.6755067624097519
11047092,0.5249160173377968
13027485,0.38155896477525253
13012000,1.1342830977252543
11028086,0.9820567465589073
12020913,0.6755067624097519
11052466,0.9389245166441075
